iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
PER,South America,Peru,2020-09-16,738020.0,4160.0,5975.714,30927.0,115.0,114.857,22383.339,126.168,181.237,937.982,3.488,3.483,0.96,,,,,,,,,16068.0,1585602.0,48.09,0.487,13563.0,0.411,0.125,8.0,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-09-17,744400.0,6380.0,5946.286,31051.0,124.0,116.429,22576.837,193.498,180.344,941.743,3.761,3.531,0.95,,,,,,,,,16378.0,1601980.0,48.586,0.497,14010.0,0.425,0.119,8.4,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-09-18,750098.0,5698.0,5718.714,31146.0,95.0,114.571,22749.651,172.814,173.442,944.624,2.881,3.475,0.95,,,,,,,,,14511.0,1616491.0,49.026,0.44,14031.0,0.426,0.117,8.5,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-09-19,756412.0,6314.0,5677.429,31283.0,137.0,116.143,22941.148,191.497,172.19,948.779,4.155,3.522,0.95,,,,,,,,,14137.0,1630628.0,49.455,0.429,14304.0,0.434,0.113,8.8,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-09-20,762865.0,6453.0,5719.0,31369.0,86.0,120.429,23136.86,195.712,173.451,951.387,2.608,3.652,0.95,,,,,,,,,4940.0,1635568.0,49.605,0.15,14557.0,0.441,0.111,9.0,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-09-21,768895.0,6030.0,5610.857,31369.0,0.0,94.143,23319.744,182.883,170.171,951.387,0.0,2.855,0.94,,,,,,,,,13691.0,1649259.0,50.02,0.415,13615.0,0.413,0.111,9.0,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-09-22,768895.0,0.0,5005.0,31369.0,0.0,79.571,23319.744,0.0,151.796,951.387,0.0,2.413,0.94,,,,,,,,,16505.0,1665764.0,50.521,0.501,13747.0,0.417,0.105,9.5,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-09-23,776546.0,7651.0,5503.714,31568.0,199.0,91.571,23551.79,232.046,166.922,957.423,6.035,2.777,0.94,,,,,,,,,12890.0,1678654.0,50.912,0.391,13293.0,0.403,0.106,9.4,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-09-24,782695.0,6149.0,5470.714,31870.0,302.0,117.0,23738.283,186.492,165.921,966.582,9.159,3.548,0.94,,,,,,,,,15154.0,1693808.0,51.371,0.46,13118.0,0.398,0.105,9.5,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-09-25,794584.0,11889.0,6355.143,32037.0,167.0,127.286,24098.863,360.58,192.745,971.647,5.065,3.86,0.94,,,,,,,,,12052.0,1705860.0,51.737,0.366,12767.0,0.387,0.106,9.4,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-09-26,794584.0,0.0,5453.143,32037.0,0.0,107.714,24098.863,0.0,165.388,971.647,0.0,3.267,0.93,,,,,,,,,10690.0,1716550.0,52.061,0.324,12275.0,0.372,0.106,9.4,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-09-27,800142.0,5558.0,5325.286,32142.0,105.0,110.429,24267.431,168.568,161.51,974.832,3.185,3.349,0.93,,,,,,,,,3616.0,1720166.0,52.171,0.11,12085.0,0.367,0.107,9.3,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-09-28,805302.0,5160.0,5201.0,32262.0,120.0,127.571,24423.928,156.497,157.741,978.471,3.639,3.869,0.92,,,,,,,,,14296.0,1734462.0,52.604,0.434,12172.0,0.369,0.103,9.7,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-09-29,808714.0,3412.0,5688.429,32324.0,62.0,136.429,24527.41,103.482,172.524,980.352,1.88,4.138,0.92,,,,,,,,,15315.0,1749777.0,53.069,0.464,12002.0,0.364,0.102,9.8,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-09-30,811768.0,3054.0,5031.714,32396.0,72.0,118.286,24620.035,92.624,152.606,982.535,2.184,3.587,0.92,,,,,,,,,17322.0,1767099.0,53.594,0.525,12635.0,0.383,0.095,10.5,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-10-01,814829.0,3061.0,4590.571,32463.0,67.0,84.714,24712.872,92.837,139.227,984.567,2.032,2.569,0.91,,,,,,,,,14422.0,1781521.0,54.032,0.437,12530.0,0.38,0.096,10.4,tests performed,,,,,,,,,,82.41,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-10-02,818297.0,3468.0,3387.571,32535.0,72.0,71.143,24818.052,105.181,102.741,986.751,2.184,2.158,0.91,,,,,,,,,14832.0,1796353.0,54.481,0.45,12928.0,0.392,0.091,11.0,tests performed,,,,,,,,,,82.41,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-10-03,821564.0,3267.0,3854.286,32609.0,74.0,81.714,24917.137,99.085,116.896,988.995,2.244,2.478,0.91,,,,,,,,,10797.0,1807150.0,54.809,0.327,12943.0,0.393,0.09,11.1,tests performed,,,,,,,,,,82.41,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-10-04,821564.0,0.0,3060.286,32609.0,0.0,66.714,24917.137,0.0,92.815,988.995,0.0,2.023,0.91,,,,,,,,,4646.0,1811796.0,54.95,0.141,13090.0,0.397,0.089,11.2,tests performed,,,,,,,,,,82.41,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-10-05,828169.0,6605.0,3266.714,32742.0,133.0,68.571,25117.459,200.322,99.076,993.029,4.034,2.08,0.92,,,,,,,,,15813.0,1827609.0,55.429,0.48,13307.0,0.404,0.084,11.9,tests performed,,,,,,,,,,82.41,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-10-06,829999.0,1830.0,3040.714,32834.0,92.0,72.857,25172.961,55.502,92.222,995.819,2.79,2.21,0.92,,,,,,,,,18140.0,1845749.0,55.98,0.55,13710.0,0.416,0.081,12.3,tests performed,,,,,,,,,,82.41,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-10-07,832929.0,2930.0,3023.0,32914.0,80.0,74.0,25261.825,88.864,91.684,998.246,2.426,2.244,0.92,,,,,,,,,16774.0,1862523.0,56.488,0.509,13632.0,0.413,0.078,12.8,tests performed,,,,,,,,,,82.41,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-10-08,835662.0,2733.0,2976.143,33009.0,95.0,78.0,25344.714,82.889,90.263,1001.127,2.881,2.366,0.92,,,,,,,,,15163.0,1877686.0,56.948,0.46,13738.0,0.417,0.073,13.7,tests performed,,,,,,,,,,82.41,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-10-09,838614.0,2952.0,2902.429,33098.0,89.0,80.429,25434.245,89.531,88.027,1003.826,2.699,2.439,0.92,,,,,,,,,16926.0,1894612.0,57.462,0.513,14037.0,0.426,0.07,14.3,tests performed,,,,,,,,,,82.41,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-10-10,846088.0,7474.0,3503.429,33223.0,125.0,87.714,25660.923,226.678,106.255,1007.617,3.791,2.66,0.93,,,,,,,,,12066.0,1906678.0,57.827,0.366,14218.0,0.431,0.068,14.7,tests performed,,,,,,,,,,82.41,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-10-11,849371.0,3283.0,3972.429,33305.0,82.0,99.429,25760.493,99.57,120.479,1010.104,2.487,3.016,0.93,,,,,,,,,6178.0,1912856.0,58.015,0.187,14437.0,0.438,0.067,14.9,tests performed,,,,,,,,,,82.41,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-10-12,851171.0,1800.0,3286.0,33357.0,52.0,87.857,25815.085,54.592,99.661,1011.681,1.577,2.665,0.93,,,,,,,,,18089.0,1930945.0,58.563,0.549,14762.0,0.448,0.066,15.2,tests performed,,,,,,,,,,82.41,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-10-13,853974.0,2803.0,3425.0,33419.0,62.0,83.571,25900.097,85.012,103.877,1013.562,1.88,2.535,0.93,,,,,,,,,18244.0,1949189.0,59.117,0.553,14777.0,0.448,0.064,15.6,tests performed,,,,,,,,,,82.41,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-10-14,853974.0,0.0,3006.429,33419.0,0.0,72.143,25900.097,0.0,91.182,1013.562,0.0,2.188,0.93,,,,,,,,,20447.0,1969636.0,59.737,0.62,15302.0,0.464,0.063,15.9,tests performed,,,,,,,,,,82.41,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-10-15,859740.0,5766.0,3439.714,33577.0,158.0,81.143,26074.973,174.876,104.323,1018.354,4.792,2.461,0.93,,,,,,,,,15764.0,1985400.0,60.215,0.478,15388.0,0.467,0.063,15.9,tests performed,,,,,,,,,,82.41,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-10-16,859740.0,0.0,3018.0,33577.0,0.0,68.429,26074.973,0.0,91.533,1018.354,0.0,2.075,0.93,,,,,,,,,17460.0,2002860.0,60.745,0.53,15464.0,0.469,0.065,15.4,tests performed,,,,,,,,,,82.41,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-10-17,862417.0,2677.0,2332.714,33648.0,71.0,60.714,26156.164,81.19,70.749,1020.507,2.153,1.841,0.93,,,,,,,,,12827.0,2015687.0,61.134,0.389,15573.0,0.472,0.067,14.9,tests performed,,,,,,,,,,82.41,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-10-18,865549.0,3132.0,2311.143,33702.0,54.0,56.714,26251.154,94.99,70.094,1022.145,1.638,1.72,0.94,,,,,,,,,5304.0,2020991.0,61.294,0.161,15448.0,0.469,0.066,15.2,tests performed,,,,,,,,,,82.41,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-10-19,868675.0,3126.0,2500.571,33759.0,57.0,57.429,26345.962,94.808,75.84,1023.874,1.729,1.742,0.94,,,,,,,,,16046.0,2037037.0,61.781,0.487,15156.0,0.46,0.067,14.9,tests performed,,,,,,,,,,82.41,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-10-20,870876.0,2201.0,2414.571,33820.0,61.0,57.286,26412.716,66.754,73.231,1025.724,1.85,1.737,0.95,,,,,,,,,19553.0,2056590.0,62.374,0.593,15343.0,0.465,0.067,14.9,tests performed,,,,,,,,,,82.41,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-10-21,874118.0,3242.0,2877.714,33875.0,55.0,65.143,26511.042,98.326,87.278,1027.392,1.668,1.976,0.95,,,,,,,,,18119.0,2074709.0,62.924,0.55,15010.0,0.455,0.067,14.9,tests performed,,,,,,,,,,82.41,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-10-22,879876.0,5758.0,2876.571,33984.0,109.0,58.143,26685.676,174.634,87.243,1030.698,3.306,1.763,0.95,,,,,,,,,21910.0,2096619.0,63.588,0.665,15888.0,0.482,0.061,16.4,tests performed,,,,,,,,,,79.63,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-10-23,879876.0,0.0,2876.571,33984.0,0.0,58.143,26685.676,0.0,87.243,1030.698,0.0,1.763,0.95,,,,,,,,,20174.0,2116793.0,64.2,0.612,16276.0,0.494,0.057,17.5,tests performed,,,,,,,,,,79.63,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-10-24,883116.0,3240.0,2957.0,34033.0,49.0,55.0,26783.942,98.266,89.683,1032.184,1.486,1.668,0.95,,,,,,,,,13038.0,2129831.0,64.595,0.395,16306.0,0.495,0.054,18.5,tests performed,,,,,,,,,,79.63,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-10-25,888715.0,5599.0,3309.429,34149.0,116.0,63.857,26953.753,169.812,100.371,1035.702,3.518,1.937,0.96,,,,,,,,,4328.0,2134159.0,64.727,0.131,16167.0,0.49,0.054,18.5,tests performed,,,,,,,,,,79.63,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-10-26,888715.0,0.0,2862.857,34149.0,0.0,55.714,26953.753,0.0,86.827,1035.702,0.0,1.69,0.96,,,,,,,,,21989.0,2156148.0,65.394,0.667,17016.0,0.516,0.051,19.6,tests performed,,,,,,,,,,79.63,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-10-27,890574.0,1859.0,2814.0,34197.0,48.0,53.857,27010.135,56.381,85.346,1037.158,1.456,1.633,0.96,,,,,,,,,22422.0,2178570.0,66.074,0.68,17426.0,0.529,0.048,20.8,tests performed,,,,,,,,,,74.07,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-10-28,892497.0,1923.0,2625.571,34257.0,60.0,54.571,27068.457,58.322,79.631,1038.977,1.82,1.655,0.96,,,,,,,,,21662.0,2200232.0,66.731,0.657,17932.0,0.544,0.046,21.7,tests performed,,,,,,,,,,74.07,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-10-29,894928.0,2431.0,2150.286,34315.0,58.0,47.286,27142.187,73.73,65.216,1040.736,1.759,1.434,0.96,,,,,,,,,20908.0,2221140.0,67.365,0.634,17789.0,0.54,0.048,20.8,tests performed,,,,,,,,,,74.07,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-10-30,897594.0,2666.0,2531.143,34362.0,47.0,54.0,27223.044,80.857,76.767,1042.162,1.425,1.638,0.97,,,,,,,,,21229.0,2242369.0,68.009,0.644,17939.0,0.544,0.047,21.3,tests performed,,,,,,,,,,74.07,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-10-31,900180.0,2586.0,2437.714,34411.0,49.0,54.0,27301.474,78.431,73.933,1043.648,1.486,1.638,0.97,,,,,,,,,13797.0,2256166.0,68.427,0.418,18048.0,0.547,0.047,21.3,tests performed,,,,,,,,,,74.07,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-11-01,902503.0,2323.0,1969.714,34476.0,65.0,46.714,27371.928,70.454,59.739,1045.619,1.971,1.417,0.97,,,,,,,,,4848.0,2261014.0,68.574,0.147,18122.0,0.55,0.046,21.7,tests performed,,,,,,,,,,74.07,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-11-02,902503.0,0.0,1969.714,34476.0,0.0,46.714,27371.928,0.0,59.739,1045.619,0.0,1.417,0.98,,,,,,,,,21629.0,2282643.0,69.23,0.656,18071.0,0.548,0.046,21.7,tests performed,,,,,,,,,,74.07,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-11-03,902503.0,0.0,1704.143,34476.0,0.0,39.857,27371.928,0.0,51.685,1045.619,0.0,1.209,0.98,,,,,,,,,21823.0,2304466.0,69.892,0.662,17985.0,0.545,0.046,21.7,tests performed,,,,,,,,,,74.07,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-11-04,911787.0,9284.0,2755.714,34671.0,195.0,59.143,27653.502,281.574,83.578,1051.533,5.914,1.794,0.99,,,,,,,,,20999.0,2325465.0,70.529,0.637,17890.0,0.543,0.048,20.8,tests performed,,,,,,,,,,74.07,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-11-05,914722.0,2935.0,2827.714,34730.0,59.0,59.286,27742.517,89.015,85.761,1053.323,1.789,1.798,0.99,,,,,,,,,19748.0,2345213.0,71.128,0.599,17725.0,0.538,0.048,20.8,tests performed,,,,,,,,,,74.07,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-11-06,914722.0,0.0,2446.857,34730.0,0.0,52.571,27742.517,0.0,74.21,1053.323,0.0,1.594,0.98,,,,,,,,,19583.0,2364796.0,71.722,0.594,17490.0,0.53,0.047,21.3,tests performed,,,,,,,,,,74.07,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-11-07,917503.0,2781.0,2474.714,34783.0,53.0,53.143,27826.862,84.345,75.055,1054.93,1.607,1.612,0.98,,,,,,,,,15889.0,2380685.0,72.204,0.482,17788.0,0.539,0.047,21.3,tests performed,,,,,,,,,,74.07,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-11-08,920010.0,2507.0,2501.0,34821.0,38.0,49.286,27902.896,76.035,75.853,1056.083,1.152,1.495,0.99,,,,,,,,,6426.0,2387111.0,72.398,0.195,18014.0,0.546,0.047,21.3,tests performed,,,,,,,,,,74.07,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-11-09,922333.0,2323.0,2832.857,34879.0,58.0,57.571,27973.35,70.454,85.917,1057.842,1.759,1.746,0.98,,,,,,,,,20078.0,2407189.0,73.007,0.609,17792.0,0.54,0.047,21.3,tests performed,,,,,,,,,,74.07,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-11-10,923527.0,1194.0,3003.429,34943.0,64.0,66.714,28009.563,36.213,91.091,1059.783,1.941,2.023,0.98,,,,,,,,,19122.0,2426311.0,73.587,0.58,17406.0,0.528,0.048,20.8,tests performed,,,,,,,,,,74.07,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-11-11,925431.0,1904.0,1949.143,34992.0,49.0,45.857,28067.309,57.746,59.115,1061.269,1.486,1.391,0.98,,,,,,,,,20002.0,2446313.0,74.194,0.607,17264.0,0.524,0.047,21.3,tests performed,,,,,,,,,,74.07,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-11-12,928006.0,2575.0,1897.714,35031.0,39.0,43.0,28145.406,78.097,57.556,1062.452,1.183,1.304,0.99,,,,,,,,,20074.0,2466387.0,74.803,0.609,17311.0,0.525,0.046,21.7,tests performed,,,,,,,,,,74.07,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-11-13,930237.0,2231.0,2216.429,35067.0,36.0,48.143,28213.07,67.664,67.222,1063.544,1.092,1.46,0.99,,,,,,,,,18151.0,2484538.0,75.353,0.55,17106.0,0.519,0.049,20.4,tests performed,,,,,,,,,,74.07,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-11-14,932650.0,2413.0,2163.857,35106.0,39.0,46.143,28286.254,73.184,65.627,1064.727,1.183,1.399,0.99,,,,,,,,,12226.0,2496764.0,75.724,0.371,16583.0,0.503,0.049,20.4,tests performed,,,,,,,,,,74.07,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-11-15,934899.0,2249.0,2127.0,35177.0,71.0,50.857,28354.463,68.21,64.51,1066.88,2.153,1.542,0.99,,,,,,,,,5358.0,2502122.0,75.887,0.163,16430.0,0.498,0.049,20.4,tests performed,,,,,,,,,,74.07,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-11-16,937011.0,2112.0,2096.857,35231.0,54.0,50.286,28418.518,64.055,63.595,1068.518,1.638,1.525,0.99,,,,,,,,,20535.0,2522657.0,76.509,0.623,16495.0,0.5,0.049,20.4,tests performed,,,,,,,,,,74.07,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-11-17,938268.0,1257.0,2105.857,35271.0,40.0,46.857,28456.641,38.123,63.868,1069.731,1.213,1.421,0.99,,,,,,,,,22093.0,2544750.0,77.179,0.67,16920.0,0.513,0.048,20.8,tests performed,,,,,,,,,,67.59,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-11-18,939931.0,1663.0,2071.429,35317.0,46.0,46.429,28507.078,50.437,62.824,1071.126,1.395,1.408,0.99,,,,,,,,,23303.0,2568053.0,77.886,0.707,17391.0,0.527,0.048,20.8,tests performed,,,,,,,,,,67.59,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-11-19,939931.0,0.0,1703.571,35317.0,0.0,40.857,28507.078,0.0,51.667,1071.126,0.0,1.239,1.0,,,,,,,,,19766.0,2587819.0,78.486,0.599,17347.0,0.526,0.047,21.3,tests performed,,,,,,,,,,67.59,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-11-20,943917.0,3986.0,1954.286,35446.0,129.0,54.143,28627.969,120.891,59.271,1075.038,3.912,1.642,1.0,,,,,,,,,18327.0,2606146.0,79.042,0.556,17373.0,0.527,0.047,21.3,tests performed,,,,,,,,,,67.59,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-11-21,948081.0,4164.0,2204.429,35549.0,103.0,63.286,28754.259,126.29,66.858,1078.162,3.124,1.919,1.01,,,,,,,,,12594.0,2618740.0,79.424,0.382,17425.0,0.528,0.049,20.4,tests performed,,,,,,,,,,67.59,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-11-22,948081.0,0.0,1883.143,35549.0,0.0,53.143,28754.259,0.0,57.114,1078.162,0.0,1.612,1.01,,,,,,,,,6413.0,2625153.0,79.618,0.194,17576.0,0.533,0.05,20.0,tests performed,,,,,,,,,,67.59,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-11-23,949670.0,1589.0,1808.429,35595.0,46.0,52.0,28802.452,48.193,54.848,1079.557,1.395,1.577,1.01,,,,,,,,,22588.0,2647741.0,80.303,0.685,17869.0,0.542,0.051,19.6,tests performed,,,,,,,,,,67.59,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
